latitude,longitude,name,description
54.764697,73.848234,ТП-00606,ПС-110/10
54.795673,73.035811,ТП-00607,
55.042811,73.090303,ТП-00608,КТП-250
54.833808,73.659697,ТП-00609,КТП-160
55.107525,73.359655,ТП-00610,
55.245478,73.006192,ТП-00611,ТП-35/6
54.695643,73.798301,ТП-00612,Трансформаторная подстанция
55.00155,73.742975,ТП-00613,
55.266196,72.873366,ТП-00614,
54.653742,73.513772,ТП-00615,
54.665927,73.060592,ТП-00616,Трансформаторная подстанция
55.086052,73.55343,ТП-00617,ТП-35/6
55.123356,72.837305,ТП-00618,ПС-110/10
54.540666,73.402359,ТП-00619,
55.409731,72.838857,ТП-00620,КТП-250
54.917516,73.853683,ТП-00621,
55.356244,73.396824,ТП-00622,
55.087803,73.09766,ТП-00623,КТП-100
54.887207,73.230357,ТП-00624,КТП-400
54.748887,73.58696,ТП-00625,
55.275256,72.908679,ТП-00626,КТП-250
55.213627,72.922851,ТП-00627,ПС-220/110/10
54.958405,73.520423,ТП-00628,Распределительный пункт
54.979873,73.297301,ТП-00629,КТП-400
55.409596,73.891224,ТП-00630,Трансформаторная подстанция
54.73679,73.8114,ТП-00631,КТП-400
54.95795,72.871218,ТП-00632,
55.363026,73.809243,ТП-00633,Трансформаторная подстанция
54.691419,73.75547,ТП-00634,
54.716442,72.978611,ТП-00635,ПС-110/10
55.365987,73.149205,ТП-00636,КТП-400
55.281186,73.248072,ТП-00637,БКТП-630
54.875462,73.63372,ТП-00638,КТП-160
55.181747,73.370872,ТП-00639,Трансформаторная подстанция
54.617917,73.075358,ТП-00640,
55.074652,73.495252,ТП-00641,КТП-100
54.823739,73.517535,ТП-00642,ТП-35/6
54.971543,73.211392,ТП-00643,ПС-110/10
54.697164,73.464463,ТП-00644,КТП-100
55.086754,73.697861,ТП-00645,Распределительный пункт
54.771175,73.238,ТП-00646,КТП-10 кВ
55.19569,73.168346,ТП-00647,
54.534676,73.159094,ТП-00648,БКТП-1000
54.622008,72.916027,ТП-00649,ПС-220/110/10
55.029266,73.268849,ТП-00650,
54.848523,72.922371,ТП-00651,БКТП-630
55.307346,72.833575,ТП-00652,КТП-100
54.60623,73.81125,ТП-00653,КТП-6 кВ
55.044764,73.006541,ТП-00654,КТП-10 кВ
54.772027,73.115247,ТП-00655,
54.680487,73.123558,ТП-00656,
55.2344,73.217237,ТП-00657,КТП-160
55.09253,73.473187,ТП-00658,
54.626275,73.155124,ТП-00659,БКТП-630
55.287452,73.237879,ТП-00660,ТП-35/6
54.831263,73.717023,ТП-00661,КТП-400
54.652512,73.172732,ТП-00662,КТП-6 кВ
54.961109,73.015401,ТП-00663,БКТП-630
54.792303,73.584454,ТП-00664,КТП-400
55.233777,73.178475,ТП-00665,
55.23728,73.221517,ТП-00666,КТП-6 кВ
55.063004,73.420192,ТП-00667,ПС-220/110/10
54.554224,73.619935,ТП-00668,КТП-6 кВ
54.924609,73.140464,ТП-00669,КТП-100
55.245541,73.560275,ТП-00670,
54.802549,73.09795,ТП-00671,
54.910815,73.23469,ТП-00672,КТП-400
54.961311,73.260886,ТП-00673,КТП-160
54.906471,72.860442,ТП-00674,КТП-160
55.335951,73.410597,ТП-00675,Распределительный пункт
54.628432,73.093054,ТП-00676,КТП-10 кВ
55.1123,72.868726,ТП-00677,КТП-250
55.112069,73.883492,ТП-00678,КТП-100
54.91741,72.831603,ТП-00679,
54.989609,73.390678,ТП-00680,КТП-400
54.728929,73.231532,ТП-00681,КТП-250
55.059731,73.370512,ТП-00682,Трансформаторная подстанция
54.964494,73.144975,ТП-00683,Распределительный пункт
54.634462,73.854744,ТП-00684,
54.810701,73.320866,ТП-00685,
54.964633,73.343779,ТП-00686,КТП-160
54.937202,72.893892,ТП-00687,
55.169701,72.844844,ТП-00688,Распределительный пункт
55.139425,73.00079,ТП-00689,КТП-6 кВ
54.994395,73.427101,ТП-00690,ПС-110/10
55.392616,73.075041,ТП-00691,КТП-10 кВ
54.697748,73.543039,ТП-00692,КТП-160
55.082696,73.037057,ТП-00693,ПС-110/10
54.534005,73.056276,ТП-00694,
55.163384,73.695609,ТП-00695,КТП-100
55.314781,73.025656,ТП-00696,ТП-35/6
54.632559,73.557772,ТП-00697,КТП-250
54.812064,73.247503,ТП-00698,Распределительный пункт
54.843132,73.75007,ТП-00699,КТП-250
55.16539,73.147189,ТП-00700,Распределительный пункт
55.134899,73.164504,ТП-00701,
54.635254,73.230637,ТП-00702,
54.879617,73.476068,ТП-00703,ПС-110/10
54.697178,73.519052,ТП-00704,КТП-250
55.367625,73.010558,ТП-00705,
54.789951,73.025808,ТП-00706,КТП-400
54.57825,73.214943,ТП-00707,
54.652881,73.716738,ТП-00708,ПС-220/110/10
55.117763,73.270048,ТП-00709,КТП-160
55.285903,73.357569,ТП-00710,
54.557775,73.657162,ТП-00711,
54.777368,73.411369,ТП-00712,
54.941589,73.63677,ТП-00713,ПС-220/110/10
54.989725,73.449985,ТП-00714,
55.018796,73.909983,ТП-00715,КТП-100
54.567449,73.610878,ТП-00716,ПС-110/10
54.622175,73.733078,ТП-00717,БКТП-1000
55.317329,72.855453,ТП-00718,
55.30598,72.915681,ТП-00719,Распределительный пункт
55.228068,73.080641,ТП-00720,КТП-400
55.15022,73.767154,ТП-00721,ПС-110/10
54.679383,72.973158,ТП-00722,
54.716248,72.885294,ТП-00723,БКТП-1000
55.067172,73.005215,ТП-00724,БКТП-1000
54.7904,73.114077,ТП-00725,КТП-250
55.263663,72.969148,ТП-00726,ПС-110/10
55.356892,73.911735,ТП-00727,КТП-10 кВ
55.161284,72.96596,ТП-00728,
54.819887,73.09231,ТП-00729,ПС-110/10
54.970513,73.455168,ТП-00730,
54.902803,73.317191,ТП-00731,КТП-100
54.613785,73.387175,ТП-00732,
55.372703,73.225978,ТП-00733,БКТП-630
55.05376,73.775799,ТП-00734,Распределительный пункт
55.187839,73.324294,ТП-00735,БКТП-630
55.295096,73.695246,ТП-00736,ПС-110/10
55.272363,73.364186,ТП-00737,БКТП-1000
54.83398,73.455727,ТП-00738,ТП-35/6
55.239473,73.80357,ТП-00739,Трансформаторная подстанция
54.619617,73.682279,ТП-00740,Распределительный пункт
55.36649,72.993782,ТП-00741,ПС-110/10
54.712086,73.577451,ТП-00742,
55.114997,72.994875,ТП-00743,БКТП-1000
54.614006,73.216479,ТП-00744,
55.128058,73.533802,ТП-00745,
55.093044,73.618587,ТП-00746,ПС-110/10
55.119937,73.594068,ТП-00747,
54.959126,72.96597,ТП-00748,
55.141984,72.830216,ТП-00749,Распределительный пункт
55.419339,73.284545,ТП-00750,
54.593745,73.241377,ТП-00751,Распределительный пункт
54.622881,73.224318,ТП-00752,
54.874449,73.714705,ТП-00753,КТП-250
55.423646,72.977138,ТП-00754,Трансформаторная подстанция
55.079287,73.000528,ТП-00755,КТП-6 кВ
55.095272,72.986512,ТП-00756,КТП-250
54.928145,73.058969,ТП-00757,КТП-10 кВ
55.207201,73.468531,ТП-00758,ПС-110/10
54.813053,72.973813,ТП-00759,
54.605824,73.428736,ТП-00760,КТП-400
54.786429,73.855407,ТП-00761,
55.292363,73.78341,ТП-00762,
55.076234,73.027511,ТП-00763,КТП-250
54.579112,73.807704,ТП-00764,ТП-35/6
54.877297,73.08519,ТП-00765,Распределительный пункт
55.005458,73.895467,ТП-00766,БКТП-630
54.648785,73.766895,ТП-00767,БКТП-630
55.021721,73.010047,ТП-00768,КТП-100
54.595693,73.4661,ТП-00769,
54.724169,73.834837,ТП-00770,ПС-110/10
54.98595,73.511428,ТП-00771,ПС-110/10
54.911218,73.262505,ТП-00772,ПС-220/110/10
55.084442,73.125215,ТП-00773,ПС-220/110/10
55.358832,73.891745,ТП-00774,
54.824075,73.465081,ТП-00775,КТП-250
55.14295,72.892727,ТП-00776,КТП-160
55.388085,73.082501,ТП-00777,
55.362165,72.947585,ТП-00778,Трансформаторная подстанция
54.808361,73.635863,ТП-00779,Распределительный пункт
54.541398,72.970933,ТП-00780,
54.976772,73.201376,ТП-00781,КТП-160
54.763322,73.229056,ТП-00782,БКТП-1000
55.189642,72.949862,ТП-00783,БКТП-630
55.256397,73.119179,ТП-00784,
55.171091,73.454317,ТП-00785,
54.939678,73.216136,ТП-00786,КТП-400
54.680193,72.993041,ТП-00787,КТП-400
55.136708,72.946867,ТП-00788,Трансформаторная подстанция
54.569634,73.769221,ТП-00789,
54.954588,73.241277,ТП-00790,
55.368044,73.763234,ТП-00791,КТП-160
55.196599,73.281306,ТП-00792,ПС-110/10
55.354269,73.171929,ТП-00793,КТП-400
54.865527,73.372245,ТП-00794,КТП-10 кВ
54.730867,73.387352,ТП-00795,
54.890832,73.78469,ТП-00796,КТП-100
55.290362,73.180031,ТП-00797,Трансформаторная подстанция
54.862027,73.140755,ТП-00798,КТП-160
55.090446,73.330319,ТП-00799,ТП-35/6
55.428008,73.673475,ТП-00800,ПС-220/110/10
55.214434,73.08964,ТП-00801,
54.899032,73.076298,ТП-00802,КТП-160
55.319479,73.866089,ТП-00803,
55.121573,73.753907,ТП-00804,Распределительный пункт
54.714675,73.901427,ТП-00805,Трансформаторная подстанция
55.405303,72.976611,ТП-00806,
54.56951,73.07462,ТП-00807,ПС-110/10
55.160762,73.229741,ТП-00808,Распределительный пункт
55.052694,73.375971,ТП-00809,ПС-110/10
54.597347,73.444603,ТП-00810,КТП-10 кВ
54.743095,73.10709,ТП-00811,КТП-100
54.883657,73.73509,ТП-00812,ТП-35/6
54.77476,72.902156,ТП-00813,
55.231943,73.463179,ТП-00814,
54.677937,73.332661,ТП-00815,ПС-220/110/10
54.852459,73.66737,ТП-00816,ТП-35/6
54.768507,72.951905,ТП-00817,
55.147449,73.729025,ТП-00818,Трансформаторная подстанция
54.723519,73.762231,ТП-00819,
55.170042,73.88524,ТП-00820,Трансформаторная подстанция
55.139465,73.106183,ТП-00821,Трансформаторная подстанция
55.386887,73.760061,ТП-00822,ПС-220/110/10
54.754867,73.328248,ТП-00823,КТП-10 кВ
54.639308,72.887836,ТП-00824,КТП-6 кВ
54.647644,73.726041,ТП-00825,КТП-250
55.373817,72.912443,ТП-00826,Распределительный пункт
54.54962,72.890919,ТП-00827,ТП-35/6
55.258369,72.921177,ТП-00828,КТП-100
54.828395,72.866966,ТП-00829,КТП-10 кВ
55.361719,73.296472,ТП-00830,ТП-35/6
54.556534,73.571534,ТП-00831,
54.723244,73.025866,ТП-00832,
55.325081,72.858114,ТП-00833,КТП-6 кВ
55.112551,73.368781,ТП-00834,ТП-35/6
54.584881,73.127754,ТП-00835,
54.709512,73.793118,ТП-00836,КТП-250
55.424679,73.418022,ТП-00837,
54.874248,73.604708,ТП-00838,КТП-100
54.966212,73.823945,ТП-00839,ПС-110/10
54.773392,72.848669,ТП-00840,Трансформаторная подстанция
55.336188,73.676392,ТП-00841,
55.422378,73.402376,ТП-00842,КТП-6 кВ
55.406582,72.930148,ТП-00843,БКТП-1000
55.010321,73.690361,ТП-00844,КТП-100
55.426753,73.061353,ТП-00845,КТП-100
54.87958,73.848727,ТП-00846,КТП-10 кВ
54.68849,73.471771,ТП-00847,КТП-160
54.852905,73.470719,ТП-00848,БКТП-630
55.382803,73.439967,ТП-00849,КТП-6 кВ
55.283027,73.711441,ТП-00850,ПС-220/110/10
54.808148,73.35948,ТП-00851,
54.739361,73.06069,ТП-00852,Трансформаторная подстанция
54.828561,73.495548,ТП-00853,БКТП-630
55.175244,73.830659,ТП-00854,БКТП-630
54.5836,72.982483,ТП-00855,КТП-10 кВ
55.22693,73.751129,ТП-00856,Распределительный пункт
54.866232,73.856116,ТП-00857,Распределительный пункт
54.832905,73.174864,ТП-00858,КТП-160
55.383824,73.691027,ТП-00859,КТП-250
54.815555,73.597901,ТП-00860,КТП-400
55.238293,73.065561,ТП-00861,КТП-10 кВ
54.870546,73.627394,ТП-00862,
54.689937,72.821978,ТП-00863,КТП-400
54.882441,73.913711,ТП-00864,Трансформаторная подстанция
54.693874,73.170039,ТП-00865,КТП-400
54.728806,73.442105,ТП-00866,КТП-10 кВ
54.828052,72.905587,ТП-00867,БКТП-630
54.681099,73.793852,ТП-00868,
55.168069,73.523013,ТП-00869,ТП-35/6
54.540256,73.050653,ТП-00870,БКТП-630
54.760992,72.938838,ТП-00871,
54.877343,73.625843,ТП-00872,ПС-110/10
54.973774,73.236584,ТП-00873,Распределительный пункт
55.275926,73.687603,ТП-00874,КТП-100
55.148444,72.998922,ТП-00875,
55.291186,73.144399,ТП-00876,Распределительный пункт
54.59678,73.007116,ТП-00877,КТП-160
54.597502,73.856018,ТП-00878,БКТП-630
55.064627,73.495009,ТП-00879,Трансформаторная подстанция
54.918191,73.538999,ТП-00880,ПС-110/10
54.671393,72.931384,ТП-00881,
54.700986,73.586916,ТП-00882,КТП-160
55.016113,73.546658,ТП-00883,
54.616324,73.252192,ТП-00884,ТП-35/6
54.668231,73.216912,ТП-00885,БКТП-1000
55.271508,73.5076,ТП-00886,Распределительный пункт
54.553162,73.007915,ТП-00887,
54.603742,73.748146,ТП-00888,ПС-110/10
54.95385,73.804365,ТП-00889,
55.10768,73.24628,ТП-00890,ПС-110/10
54.862461,73.310353,ТП-00891,
54.948552,73.068867,ТП-00892,
54.585475,73.647459,ТП-00893,Распределительный пункт
55.131327,73.708998,ТП-00894,КТП-100
55.060754,73.428962,ТП-00895,ПС-220/110/10
54.906769,73.409066,ТП-00896,ТП-35/6
55.045443,73.079206,ТП-00897,
54.885324,73.759334,ТП-00898,
55.044098,73.388499,ТП-00899,КТП-400
54.662703,73.86418,ТП-00900,КТП-10 кВ
55.404948,73.709307,ТП-00901,
54.911037,73.907108,ТП-00902,КТП-250
54.66309,73.474552,ТП-00903,КТП-160
55.352757,72.893713,ТП-00904,ПС-110/10
55.026849,73.762287,ТП-00905,Трансформаторная подстанция
55.237896,73.505364,ТП-00906,ПС-110/10
54.631267,72.984607,ТП-00907,КТП-400
55.21254,73.853615,ТП-00908,КТП-400
55.23159,73.68432,ТП-00909,БКТП-630
55.320104,73.11055,ТП-00910,КТП-400
55.078066,72.861212,ТП-00911,
54.659467,73.489521,ТП-00912,Трансформаторная подстанция
54.886213,73.786853,ТП-00913,Трансформаторная подстанция
55.201175,73.832918,ТП-00914,Трансформаторная подстанция
54.834079,73.693017,ТП-00915,ТП-35/6
55.302411,73.573337,ТП-00916,КТП-6 кВ
54.650947,73.891641,ТП-00917,БКТП-630
54.772478,73.27845,ТП-00918,КТП-6 кВ
54.927545,73.824776,ТП-00919,ТП-35/6
55.213544,73.773908,ТП-00920,ПС-220/110/10
55.242341,72.892179,ТП-00921,ПС-110/10
54.652085,73.756425,ТП-00922,Трансформаторная подстанция
54.686364,73.782699,ТП-00923,
54.581865,72.856378,ТП-00924,
54.854338,73.039021,ТП-00925,ТП-35/6
54.984614,73.518951,ТП-00926,
54.557507,73.229713,ТП-00927,КТП-10 кВ
55.394468,73.342041,ТП-00928,БКТП-630
54.677162,73.803941,ТП-00929,КТП-160
54.611353,72.850196,ТП-00930,
55.298439,73.677813,ТП-00931,
54.729216,73.067623,ТП-00932,
55.116429,73.384609,ТП-00933,КТП-100
55.14398,73.341507,ТП-00934,
54.685881,73.700951,ТП-00935,
55.077509,73.857305,ТП-00936,КТП-160
55.108466,73.286187,ТП-00937,БКТП-630
54.943098,73.06003,ТП-00938,ПС-220/110/10
55.27188,73.256868,ТП-00939,
54.990362,73.548591,ТП-00940,БКТП-630
55.035311,73.47315,ТП-00941,
55.145972,73.349912,ТП-00942,БКТП-1000
55.106535,73.767641,ТП-00943,
55.169984,73.801611,ТП-00944,
54.664936,73.662022,ТП-00945,КТП-100
55.301584,73.711032,ТП-00946,БКТП-630
55.14268,73.613412,ТП-00947,БКТП-1000
54.763484,73.280422,ТП-00948,Трансформаторная подстанция
55.054721,73.914229,ТП-00949,БКТП-630
55.183895,73.0646,ТП-00950,КТП-100
54.958162,73.854735,ТП-00951,БКТП-1000
55.290877,73.744703,ТП-00952,КТП-10 кВ
54.794406,73.337859,ТП-00953,КТП-160
55.257509,73.65921,ТП-00954,
55.141741,73.189196,ТП-00955,
54.849755,73.638631,ТП-00956,КТП-100
55.328159,73.228851,ТП-00957,ТП-35/6
55.296092,73.33759,ТП-00958,КТП-400
55.052282,73.50272,ТП-00959,КТП-6 кВ
54.98043,73.774248,ТП-00960,БКТП-1000
54.901797,73.777934,ТП-00961,
55.423113,73.196937,ТП-00962,ТП-35/6
54.658902,73.768633,ТП-00963,
54.60273,73.185892,ТП-00964,БКТП-630
55.101049,72.825185,ТП-00965,
55.215074,73.005466,ТП-00966,ТП-35/6
55.23669,73.677728,ТП-00967,
54.92034,73.292351,ТП-00968,ТП-35/6
54.874985,72.861498,ТП-00969,
54.865791,72.835485,ТП-00970,ПС-220/110/10
54.701519,73.564423,ТП-00971,КТП-6 кВ
54.733639,73.784684,ТП-00972,Распределительный пункт
54.875195,73.467538,ТП-00973,
55.271459,73.148022,ТП-00974,
55.185049,73.476007,ТП-00975,КТП-250
55.425925,73.197006,ТП-00976,БКТП-630
55.205104,73.001372,ТП-00977,КТП-100
54.893052,73.07126,ТП-00978,КТП-10 кВ
54.720071,72.844105,ТП-00979,Распределительный пункт
54.859932,73.535594,ТП-00980,
55.31889,73.101368,ТП-00981,Трансформаторная подстанция
55.064532,72.872756,ТП-00982,
55.282508,72.873059,ТП-00983,
54.929883,72.955955,ТП-00984,
55.161681,73.046044,ТП-00985,Трансформаторная подстанция
54.801005,73.547831,ТП-00986,БКТП-1000
55.090518,73.590799,ТП-00987,Распределительный пункт
54.990426,73.499468,ТП-00988,
55.236284,73.367513,ТП-00989,КТП-100
54.766695,73.395461,ТП-00990,
55.163093,73.144886,ТП-00991,
54.976719,73.048463,ТП-00992,БКТП-630
54.741055,72.834024,ТП-00993,
54.629388,73.451568,ТП-00994,Распределительный пункт
55.231574,72.902553,ТП-00995,БКТП-1000
55.109903,73.322426,ТП-00996,БКТП-1000
54.94785,72.92979,ТП-00997,
54.5655,73.139624,ТП-00998,БКТП-630
54.913396,72.947491,ТП-00999,Трансформаторная подстанция
54.538705,72.972234,ТП-01000,БКТП-630
