latitude,longitude,name,description
55.38634,73.772013,ТП-02201,
55.181002,73.050863,ТП-02202,
55.058303,73.427877,ТП-02203,ТП-35/6
54.836594,72.914463,ТП-02204,ПС-110/10
55.223118,73.587735,ТП-02205,
54.934975,73.434291,ТП-02206,КТП-400
55.316375,73.156129,ТП-02207,ТП-35/6
55.259361,73.737729,ТП-02208,ПС-110/10
54.913147,73.647889,ТП-02209,КТП-160
55.013844,73.178687,ТП-02210,
55.236822,73.834359,ТП-02211,
55.387374,73.183276,ТП-02212,КТП-400
55.352377,73.451267,ТП-02213,ПС-110/10
54.713784,73.2497,ТП-02214,КТП-6 кВ
54.9573,73.181725,ТП-02215,КТП-250
55.335269,72.922566,ТП-02216,
55.027616,72.855265,ТП-02217,ТП-35/6
54.554155,73.038899,ТП-02218,ПС-110/10
54.785436,73.076343,ТП-02219,Распределительный пункт
54.939197,73.225517,ТП-02220,
54.824095,73.820794,ТП-02221,Распределительный пункт
54.646224,73.280255,ТП-02222,ПС-110/10
55.389587,73.772269,ТП-02223,
54.715109,73.295421,ТП-02224,ТП-35/6
54.672903,73.452601,ТП-02225,КТП-6 кВ
54.982228,73.57332,ТП-02226,
54.536699,72.976961,ТП-02227,
54.889313,73.708322,ТП-02228,КТП-400
55.321315,73.326225,ТП-02229,КТП-160
54.611992,73.530929,ТП-02230,БКТП-630
55.160285,73.602813,ТП-02231,
55.081725,73.710983,ТП-02232,
54.754221,73.809961,ТП-02233,ТП-35/6
54.876198,73.544988,ТП-02234,Распределительный пункт
54.884196,73.860256,ТП-02235,
55.313486,73.121154,ТП-02236,БКТП-1000
55.129991,72.893418,ТП-02237,КТП-6 кВ
55.347863,73.272406,ТП-02238,Распределительный пункт
55.425785,72.904187,ТП-02239,
55.219885,73.178614,ТП-02240,БКТП-1000
54.716635,72.869099,ТП-02241,
55.10498,73.563184,ТП-02242,БКТП-630
55.201362,73.76135,ТП-02243,Трансформаторная подстанция
54.755545,73.60001,ТП-02244,
55.133266,73.33067,ТП-02245,Распределительный пункт
55.023586,73.086523,ТП-02246,КТП-10 кВ
54.953709,73.127056,ТП-02247,
55.284646,73.487687,ТП-02248,
54.641736,73.635591,ТП-02249,
55.134253,72.832332,ТП-02250,
54.926592,73.015734,ТП-02251,КТП-250
55.009069,73.306264,ТП-02252,
55.101311,73.395162,ТП-02253,КТП-250
55.337309,73.24968,ТП-02254,Трансформаторная подстанция
55.068385,72.873531,ТП-02255,КТП-6 кВ
55.365938,73.232109,ТП-02256,
54.612248,73.283851,ТП-02257,БКТП-630
55.268474,73.567955,ТП-02258,
55.392871,72.926264,ТП-02259,КТП-250
54.681095,73.003752,ТП-02260,Распределительный пункт
55.264062,73.174948,ТП-02261,КТП-400
54.716407,73.415873,ТП-02262,Распределительный пункт
54.739167,72.936474,ТП-02263,Трансформаторная подстанция
54.891926,73.167864,ТП-02264,ТП-35/6
54.728087,73.543758,ТП-02265,
55.091518,72.868333,ТП-02266,ПС-110/10
54.801381,73.478756,ТП-02267,Распределительный пункт
55.171278,73.690386,ТП-02268,КТП-400
54.684313,73.874938,ТП-02269,КТП-250
55.156684,73.565691,ТП-02270,КТП-160
54.649638,73.012864,ТП-02271,КТП-160
54.81617,73.75671,ТП-02272,БКТП-630
54.545884,73.823314,ТП-02273,ПС-220/110/10
55.106533,73.075668,ТП-02274,Трансформаторная подстанция
54.739345,73.497984,ТП-02275,БКТП-1000
54.742757,73.291348,ТП-02276,
54.601451,72.971311,ТП-02277,КТП-6 кВ
54.666504,73.044824,ТП-02278,
55.361068,73.477883,ТП-02279,КТП-160
55.319599,72.967694,ТП-02280,КТП-100
55.214444,73.39296,ТП-02281,КТП-250
55.261439,73.645606,ТП-02282,
55.189586,73.197001,ТП-02283,
54.578667,73.829446,ТП-02284,КТП-100
55.148615,73.611452,ТП-02285,ПС-110/10
54.999325,73.0219,ТП-02286,Распределительный пункт
55.31288,72.896983,ТП-02287,
55.10093,72.975685,ТП-02288,
54.612583,73.471894,ТП-02289,КТП-6 кВ
54.742679,72.905981,ТП-02290,БКТП-1000
54.677743,73.03729,ТП-02291,КТП-400
54.754072,73.133888,ТП-02292,КТП-250
54.711261,73.768668,ТП-02293,БКТП-630
54.88842,73.004543,ТП-02294,ПС-220/110/10
55.078455,73.296774,ТП-02295,
55.388382,73.350201,ТП-02296,ПС-110/10
55.298638,73.654744,ТП-02297,КТП-400
55.013478,73.428137,ТП-02298,
54.872405,73.156432,ТП-02299,
55.035928,73.348929,ТП-02300,КТП-160
54.952333,72.990197,ТП-02301,
54.541551,73.37077,ТП-02302,ТП-35/6
54.8941,73.277402,ТП-02303,КТП-160
54.86583,73.358506,ТП-02304,КТП-400
54.594111,73.7935,ТП-02305,Распределительный пункт
54.876343,73.442169,ТП-02306,
54.922668,73.100784,ТП-02307,КТП-160
54.843721,73.600041,ТП-02308,БКТП-630
55.15681,73.535997,ТП-02309,КТП-160
54.752113,73.345498,ТП-02310,БКТП-630
55.097857,73.564068,ТП-02311,КТП-250
54.663096,73.485979,ТП-02312,КТП-10 кВ
54.758859,73.482364,ТП-02313,КТП-10 кВ
54.541104,73.668069,ТП-02314,ПС-110/10
54.8879,73.464776,ТП-02315,ПС-220/110/10
55.348954,73.783607,ТП-02316,
54.914184,73.58102,ТП-02317,ПС-220/110/10
55.122637,73.241067,ТП-02318,ПС-110/10
55.207216,73.836753,ТП-02319,Распределительный пункт
55.102562,73.67436,ТП-02320,КТП-10 кВ
54.772119,73.050478,ТП-02321,КТП-160
54.80729,73.905728,ТП-02322,Трансформаторная подстанция
54.617184,73.671118,ТП-02323,ПС-110/10
55.119069,73.626346,ТП-02324,
54.867186,73.594452,ТП-02325,
54.693786,73.863332,ТП-02326,КТП-6 кВ
54.697074,72.88488,ТП-02327,
55.213248,73.105287,ТП-02328,ПС-110/10
54.926657,73.824269,ТП-02329,
55.10279,72.907791,ТП-02330,
54.642213,72.890689,ТП-02331,
54.741302,73.353714,ТП-02332,Трансформаторная подстанция
54.584951,73.646979,ТП-02333,
55.054201,73.906381,ТП-02334,
55.000101,72.827988,ТП-02335,КТП-100
54.769252,73.354519,ТП-02336,КТП-400
54.916508,73.227864,ТП-02337,БКТП-630
55.265162,73.85509,ТП-02338,ПС-110/10
55.079728,73.892836,ТП-02339,КТП-100
54.62016,73.322611,ТП-02340,КТП-160
55.281879,73.837541,ТП-02341,
54.640605,73.403692,ТП-02342,КТП-100
55.263547,73.225273,ТП-02343,КТП-250
55.312868,73.386405,ТП-02344,Трансформаторная подстанция
55.417563,73.873302,ТП-02345,Трансформаторная подстанция
55.1004,73.780778,ТП-02346,КТП-160
54.822973,73.308737,ТП-02347,ПС-110/10
55.195284,73.693356,ТП-02348,ТП-35/6
55.418184,73.76281,ТП-02349,КТП-160
54.876373,73.487891,ТП-02350,ПС-220/110/10
55.318611,73.683348,ТП-02351,Трансформаторная подстанция
54.645075,73.696503,ТП-02352,КТП-250
55.426674,73.905942,ТП-02353,ТП-35/6
55.389546,73.350385,ТП-02354,КТП-6 кВ
54.720477,73.648578,ТП-02355,Распределительный пункт
54.624923,73.912698,ТП-02356,
55.366103,73.179151,ТП-02357,БКТП-1000
54.728338,73.103391,ТП-02358,КТП-250
54.640788,72.969332,ТП-02359,КТП-160
54.972763,73.695095,ТП-02360,КТП-6 кВ
55.368602,73.662971,ТП-02361,КТП-250
54.838903,73.821184,ТП-02362,КТП-160
54.873485,73.526312,ТП-02363,ПС-110/10
55.257603,73.065906,ТП-02364,
54.608912,72.918053,ТП-02365,КТП-6 кВ
55.200156,72.947717,ТП-02366,БКТП-630
55.388662,73.454609,ТП-02367,
54.585696,73.409163,ТП-02368,ПС-110/10
54.817679,73.221526,ТП-02369,КТП-100
54.643677,73.550117,ТП-02370,Распределительный пункт
54.885781,73.412122,ТП-02371,КТП-10 кВ
55.264533,73.146506,ТП-02372,
55.141983,72.982168,ТП-02373,
55.202354,73.75404,ТП-02374,Трансформаторная подстанция
55.068992,73.159781,ТП-02375,Распределительный пункт
54.776107,73.752436,ТП-02376,КТП-250
55.275819,73.364528,ТП-02377,ПС-110/10
54.582931,73.711231,ТП-02378,
55.17509,73.752877,ТП-02379,КТП-6 кВ
55.160367,72.877823,ТП-02380,КТП-10 кВ
55.301101,73.620135,ТП-02381,
55.263511,73.823614,ТП-02382,
54.549409,73.251514,ТП-02383,ТП-35/6
55.421283,73.653486,ТП-02384,ПС-220/110/10
55.184079,73.1306,ТП-02385,КТП-160
55.300627,73.25315,ТП-02386,
55.20704,73.458422,ТП-02387,КТП-160
54.803667,73.540097,ТП-02388,ТП-35/6
55.15636,73.14019,ТП-02389,
54.726323,73.643221,ТП-02390,Трансформаторная подстанция
54.856003,73.761755,ТП-02391,
55.236949,73.764274,ТП-02392,ПС-110/10
55.141501,73.005045,ТП-02393,
54.850025,73.341263,ТП-02394,Распределительный пункт
55.412249,73.535108,ТП-02395,КТП-10 кВ
55.094275,73.264393,ТП-02396,
54.74677,73.357488,ТП-02397,КТП-10 кВ
55.117517,73.232909,ТП-02398,КТП-100
55.133662,72.918572,ТП-02399,КТП-250
54.873891,73.515567,ТП-02400,Трансформаторная подстанция
54.638,72.910901,ТП-02401,КТП-250
55.347631,73.067429,ТП-02402,КТП-400
54.961549,73.583098,ТП-02403,
55.063591,73.242356,ТП-02404,КТП-160
54.920291,73.448565,ТП-02405,
54.587148,73.819769,ТП-02406,КТП-10 кВ
54.894797,73.590816,ТП-02407,ПС-220/110/10
55.235127,73.403096,ТП-02408,
55.28343,73.41288,ТП-02409,КТП-250
54.64168,73.648287,ТП-02410,Распределительный пункт
54.692598,73.479013,ТП-02411,
55.02925,73.700564,ТП-02412,
54.645934,73.046853,ТП-02413,
55.036247,73.756595,ТП-02414,
55.411936,73.376763,ТП-02415,ПС-220/110/10
54.684443,73.894813,ТП-02416,КТП-6 кВ
54.80054,73.860836,ТП-02417,КТП-100
54.794057,73.407513,ТП-02418,
54.971399,73.16423,ТП-02419,БКТП-630
55.075555,73.381649,ТП-02420,КТП-250
55.267787,73.08081,ТП-02421,
54.799738,73.735891,ТП-02422,КТП-400
55.026864,73.470961,ТП-02423,
55.186194,73.284217,ТП-02424,БКТП-1000
54.873604,73.814026,ТП-02425,Распределительный пункт
55.380266,73.564178,ТП-02426,КТП-10 кВ
55.012314,72.897614,ТП-02427,КТП-250
55.157123,73.03189,ТП-02428,КТП-250
55.112994,73.38257,ТП-02429,
55.269411,73.167996,ТП-02430,ПС-110/10
54.553319,73.483968,ТП-02431,
54.642159,72.940989,ТП-02432,Распределительный пункт
54.826422,72.917872,ТП-02433,КТП-100
54.775928,73.775741,ТП-02434,
54.538877,73.234872,ТП-02435,ПС-110/10
55.386605,73.681007,ТП-02436,
55.003828,73.783063,ТП-02437,КТП-100
54.970657,73.401856,ТП-02438,БКТП-1000
55.026388,73.488214,ТП-02439,КТП-10 кВ
54.816197,73.64706,ТП-02440,
55.255476,73.565593,ТП-02441,ПС-220/110/10
55.065155,73.754593,ТП-02442,КТП-10 кВ
54.763155,73.575324,ТП-02443,КТП-250
54.643732,73.236681,ТП-02444,Трансформаторная подстанция
55.356597,73.523113,ТП-02445,КТП-100
54.7542,73.489573,ТП-02446,КТП-10 кВ
54.925064,73.209402,ТП-02447,БКТП-1000
54.778241,73.290542,ТП-02448,КТП-6 кВ
54.804669,73.763714,ТП-02449,ПС-110/10
55.223521,73.74977,ТП-02450,Распределительный пункт
55.186958,73.859354,ТП-02451,
54.58167,73.63775,ТП-02452,ТП-35/6
55.257512,72.831764,ТП-02453,КТП-250
54.987814,73.623877,ТП-02454,ПС-220/110/10
55.14661,73.564452,ТП-02455,Распределительный пункт
54.894924,73.497915,ТП-02456,КТП-160
54.536561,73.287477,ТП-02457,БКТП-630
54.749804,73.632881,ТП-02458,ПС-220/110/10
55.14567,72.866592,ТП-02459,КТП-10 кВ
55.13707,73.790124,ТП-02460,КТП-6 кВ
54.687333,73.223756,ТП-02461,
54.847962,72.875997,ТП-02462,КТП-10 кВ
54.865955,72.944557,ТП-02463,КТП-6 кВ
55.278554,73.755855,ТП-02464,БКТП-1000
54.79926,73.1429,ТП-02465,
55.194223,73.445726,ТП-02466,
54.804338,73.846423,ТП-02467,Трансформаторная подстанция
55.371873,73.801743,ТП-02468,Трансформаторная подстанция
54.85017,73.497083,ТП-02469,БКТП-630
54.626448,73.204694,ТП-02470,ПС-110/10
54.849079,72.931472,ТП-02471,Распределительный пункт
55.006187,73.808361,ТП-02472,ТП-35/6
54.536219,73.666392,ТП-02473,
54.953629,73.23174,ТП-02474,КТП-10 кВ
55.012785,73.11643,ТП-02475,КТП-250
55.285422,72.998018,ТП-02476,ПС-110/10
54.535229,73.791934,ТП-02477,Распределительный пункт
54.70061,72.864282,ТП-02478,КТП-160
54.828092,72.854767,ТП-02479,ТП-35/6
55.393729,73.901222,ТП-02480,
54.970161,73.365124,ТП-02481,КТП-10 кВ
54.822399,73.660832,ТП-02482,ПС-220/110/10
55.183395,73.636083,ТП-02483,КТП-10 кВ
54.62876,72.938668,ТП-02484,
54.669988,73.370001,ТП-02485,КТП-6 кВ
54.576836,73.732819,ТП-02486,КТП-400
55.193688,73.297761,ТП-02487,
54.967336,73.65699,ТП-02488,
54.667246,73.382364,ТП-02489,
55.220055,73.770583,ТП-02490,КТП-6 кВ
55.129697,73.292075,ТП-02491,КТП-100
55.258957,73.591259,ТП-02492,КТП-10 кВ
54.699802,73.760359,ТП-02493,КТП-10 кВ
54.736446,72.965525,ТП-02494,
55.421359,73.842008,ТП-02495,КТП-400
54.709679,73.770785,ТП-02496,ПС-220/110/10
54.805801,73.516641,ТП-02497,
54.83256,73.347115,ТП-02498,КТП-250
54.57649,72.94106,ТП-02499,БКТП-630
55.170427,73.091666,ТП-02500,КТП-10 кВ
54.5668,72.877344,ТП-02501,КТП-6 кВ
54.786785,73.128175,ТП-02502,ПС-110/10
54.696356,73.863161,ТП-02503,БКТП-1000
54.630376,73.555842,ТП-02504,КТП-100
55.305777,73.184333,ТП-02505,БКТП-630
55.198639,73.467802,ТП-02506,КТП-6 кВ
55.115224,73.051037,ТП-02507,Распределительный пункт
54.647437,73.636846,ТП-02508,
55.057905,73.823395,ТП-02509,КТП-6 кВ
54.703635,73.310347,ТП-02510,
55.377636,73.500911,ТП-02511,ТП-35/6
55.42068,73.042199,ТП-02512,Трансформаторная подстанция
54.645049,73.280034,ТП-02513,КТП-100
55.298094,73.817496,ТП-02514,БКТП-630
54.933634,73.609058,ТП-02515,Распределительный пункт
54.964539,73.396139,ТП-02516,КТП-100
54.549687,73.479069,ТП-02517,КТП-10 кВ
54.790691,73.871383,ТП-02518,
55.405227,73.02921,ТП-02519,ТП-35/6
55.146225,73.777281,ТП-02520,КТП-10 кВ
54.92397,73.380206,ТП-02521,ПС-110/10
54.890764,73.118644,ТП-02522,
54.674003,73.059588,ТП-02523,КТП-100
54.991516,73.3742,ТП-02524,БКТП-1000
54.803069,73.06237,ТП-02525,ПС-220/110/10
54.637193,73.066322,ТП-02526,БКТП-1000
54.565182,72.982953,ТП-02527,КТП-10 кВ
54.773391,73.689683,ТП-02528,КТП-6 кВ
55.420583,73.05097,ТП-02529,
55.113781,73.515951,ТП-02530,БКТП-630
54.604922,73.596008,ТП-02531,КТП-160
54.65025,73.808169,ТП-02532,
55.416735,73.508551,ТП-02533,
54.849935,73.623524,ТП-02534,
54.760388,72.837202,ТП-02535,КТП-100
55.375115,73.461587,ТП-02536,КТП-160
54.873783,73.539207,ТП-02537,КТП-250
55.073908,73.046775,ТП-02538,БКТП-630
54.771914,73.45983,ТП-02539,КТП-100
54.885917,73.310661,ТП-02540,ПС-110/10
54.861776,73.812385,ТП-02541,
54.693362,73.023531,ТП-02542,КТП-6 кВ
55.042692,73.857691,ТП-02543,
54.78384,73.161176,ТП-02544,ПС-110/10
55.14863,73.026633,ТП-02545,
54.913756,73.320527,ТП-02546,ПС-110/10
54.62021,73.399456,ТП-02547,КТП-100
54.54061,72.929703,ТП-02548,Распределительный пункт
55.273906,73.65979,ТП-02549,Трансформаторная подстанция
54.648961,73.667129,ТП-02550,
55.374739,73.479601,ТП-02551,Трансформаторная подстанция
55.391856,72.936973,ТП-02552,БКТП-630
55.297448,72.913462,ТП-02553,
55.213705,73.801629,ТП-02554,БКТП-1000
54.828581,72.989965,ТП-02555,
55.152837,73.510234,ТП-02556,
55.272432,72.933097,ТП-02557,
54.990388,73.740132,ТП-02558,
55.35095,72.846401,ТП-02559,КТП-10 кВ
54.847979,73.135531,ТП-02560,КТП-250
54.876269,73.792646,ТП-02561,Распределительный пункт
54.972639,73.909845,ТП-02562,
55.39082,73.129996,ТП-02563,
54.830352,73.216543,ТП-02564,Распределительный пункт
55.336028,73.484957,ТП-02565,
55.007433,73.479573,ТП-02566,КТП-10 кВ
55.333806,73.575877,ТП-02567,БКТП-1000
54.843547,72.934315,ТП-02568,КТП-250
54.862201,73.111941,ТП-02569,КТП-100
54.598733,72.822397,ТП-02570,КТП-10 кВ
55.230006,72.981248,ТП-02571,
54.932026,73.696536,ТП-02572,Распределительный пункт
54.631848,73.290198,ТП-02573,КТП-10 кВ
54.611402,73.914249,ТП-02574,
54.876516,73.171247,ТП-02575,КТП-160
55.405564,73.481917,ТП-02576,КТП-10 кВ
55.251927,73.53935,ТП-02577,
54.906794,73.366813,ТП-02578,ПС-220/110/10
55.012591,73.073126,ТП-02579,
55.173429,73.399641,ТП-02580,КТП-100
55.203455,73.593403,ТП-02581,
54.532579,73.913296,ТП-02582,
55.032537,73.873377,ТП-02583,Трансформаторная подстанция
55.350226,73.216944,ТП-02584,КТП-100
55.267109,73.144167,ТП-02585,
55.297981,73.889002,ТП-02586,КТП-6 кВ
54.719664,73.067046,ТП-02587,Распределительный пункт
55.395847,73.594359,ТП-02588,Трансформаторная подстанция
55.15651,73.28718,ТП-02589,
54.625409,73.459768,ТП-02590,КТП-400
55.313429,72.853204,ТП-02591,Распределительный пункт
54.750541,72.833725,ТП-02592,ПС-110/10
54.664746,73.020667,ТП-02593,КТП-160
55.004705,73.863642,ТП-02594,КТП-160
54.833603,73.679537,ТП-02595,БКТП-1000
54.63014,72.886001,ТП-02596,КТП-400
55.20602,73.373625,ТП-02597,
55.279412,73.567894,ТП-02598,ПС-220/110/10
55.170266,73.10386,ТП-02599,БКТП-1000
55.168418,73.286037,ТП-02600,
55.40581,73.393651,ТП-02601,КТП-10 кВ
55.198821,73.260443,ТП-02602,
54.883062,73.724755,ТП-02603,КТП-400
55.287542,73.718215,ТП-02604,БКТП-630
55.11743,73.26561,ТП-02605,Трансформаторная подстанция
55.253005,73.531312,ТП-02606,
54.627561,72.905589,ТП-02607,БКТП-630
54.555244,73.130428,ТП-02608,Распределительный пункт
54.720719,72.832075,ТП-02609,КТП-6 кВ
55.026522,73.522228,ТП-02610,
54.772251,73.894329,ТП-02611,КТП-400
55.417845,73.352188,ТП-02612,
54.61389,73.159465,ТП-02613,КТП-100
54.784162,73.25795,ТП-02614,
55.206658,73.618257,ТП-02615,КТП-160
55.137218,73.18445,ТП-02616,ПС-220/110/10
54.620903,73.708244,ТП-02617,
55.058458,73.240323,ТП-02618,Трансформаторная подстанция
54.791107,72.986692,ТП-02619,КТП-250
54.613962,73.610309,ТП-02620,КТП-100
55.143314,72.974949,ТП-02621,ПС-220/110/10
54.994671,73.621593,ТП-02622,КТП-100
54.837274,73.683887,ТП-02623,БКТП-630
55.091124,73.854155,ТП-02624,
55.171486,73.571161,ТП-02625,
55.427309,73.487565,ТП-02626,КТП-400
55.095011,73.367275,ТП-02627,КТП-10 кВ
55.219686,73.160497,ТП-02628,КТП-100
55.233301,72.915884,ТП-02629,
54.812347,73.847462,ТП-02630,
54.782106,73.219661,ТП-02631,
54.691268,73.669135,ТП-02632,
54.955935,73.101629,ТП-02633,КТП-250
55.361745,73.853812,ТП-02634,ТП-35/6
54.565633,73.764904,ТП-02635,КТП-400
55.355426,72.961883,ТП-02636,КТП-400
55.38684,73.231051,ТП-02637,ПС-220/110/10
54.935083,73.785149,ТП-02638,Трансформаторная подстанция
55.088552,73.528253,ТП-02639,КТП-6 кВ
55.159771,73.43688,ТП-02640,
54.624768,73.233404,ТП-02641,Распределительный пункт
54.730746,73.781575,ТП-02642,БКТП-630
54.94929,73.526733,ТП-02643,ТП-35/6
54.628207,73.018301,ТП-02644,
55.393593,73.256639,ТП-02645,ПС-110/10
54.825849,73.169013,ТП-02646,ТП-35/6
54.721372,73.635413,ТП-02647,
54.939121,73.419589,ТП-02648,КТП-10 кВ
55.106195,73.172205,ТП-02649,
55.07097,73.238313,ТП-02650,БКТП-630
55.240603,73.896417,ТП-02651,
54.720344,72.845237,ТП-02652,ПС-110/10
54.772863,73.519256,ТП-02653,
54.592333,73.265575,ТП-02654,
55.170986,73.778418,ТП-02655,КТП-250
55.333766,73.022486,ТП-02656,
55.335461,73.291388,ТП-02657,БКТП-1000
54.67808,73.204204,ТП-02658,ТП-35/6
55.011956,73.682243,ТП-02659,ПС-110/10
54.849223,73.582192,ТП-02660,Трансформаторная подстанция
55.034818,73.803157,ТП-02661,
55.180451,73.456338,ТП-02662,
55.127657,73.725854,ТП-02663,КТП-160
55.189814,72.835605,ТП-02664,КТП-10 кВ
54.979501,73.168049,ТП-02665,КТП-250
54.895748,73.392761,ТП-02666,
54.935503,73.735762,ТП-02667,
54.934396,73.886403,ТП-02668,
54.72676,73.896935,ТП-02669,ПС-220/110/10
55.226946,73.481038,ТП-02670,
54.718787,73.030275,ТП-02671,Трансформаторная подстанция
54.863231,73.220174,ТП-02672,БКТП-1000
54.981877,73.774534,ТП-02673,КТП-250
55.429143,73.275459,ТП-02674,ПС-220/110/10
54.913264,73.891477,ТП-02675,КТП-10 кВ
54.942941,73.230434,ТП-02676,КТП-10 кВ
55.018487,73.23972,ТП-02677,КТП-160
55.142254,73.517518,ТП-02678,Распределительный пункт
55.425827,73.706534,ТП-02679,
55.114662,73.497886,ТП-02680,ТП-35/6
55.204949,73.506208,ТП-02681,КТП-250
54.929693,73.459357,ТП-02682,
54.790914,73.282705,ТП-02683,
54.939167,73.239188,ТП-02684,
54.952617,72.956885,ТП-02685,ТП-35/6
54.901641,73.72246,ТП-02686,КТП-160
54.886228,73.853578,ТП-02687,ПС-220/110/10
54.785244,73.787568,ТП-02688,
55.284636,73.694652,ТП-02689,КТП-6 кВ
54.533742,73.819965,ТП-02690,
54.553622,73.689561,ТП-02691,ПС-220/110/10
55.268031,73.47994,ТП-02692,КТП-400
55.423546,73.086014,ТП-02693,КТП-6 кВ
55.084641,73.25265,ТП-02694,
55.368746,73.292013,ТП-02695,ПС-110/10
55.40962,73.011089,ТП-02696,ПС-220/110/10
54.672599,73.074066,ТП-02697,КТП-10 кВ
54.983831,73.514585,ТП-02698,КТП-100
55.094587,73.106253,ТП-02699,БКТП-630
54.713386,72.922592,ТП-02700,КТП-250
55.223029,72.988353,ТП-02701,ПС-220/110/10
55.358535,72.90665,ТП-02702,КТП-160
55.190752,73.901756,ТП-02703,КТП-100
54.852309,73.083694,ТП-02704,БКТП-1000
54.704446,73.744502,ТП-02705,КТП-100
55.237443,73.667431,ТП-02706,БКТП-1000
54.604667,72.978146,ТП-02707,
55.416318,73.773633,ТП-02708,
55.364479,72.954953,ТП-02709,
54.765795,73.01869,ТП-02710,
55.290161,73.823991,ТП-02711,
54.620605,73.694986,ТП-02712,ТП-35/6
55.393295,72.903944,ТП-02713,ПС-110/10
55.330742,73.516907,ТП-02714,КТП-10 кВ
54.691826,72.831154,ТП-02715,
55.040564,73.48732,ТП-02716,
55.408324,73.913114,ТП-02717,КТП-400
55.069994,72.825516,ТП-02718,БКТП-1000
55.363925,73.03213,ТП-02719,
54.550734,73.382919,ТП-02720,
55.310187,72.946267,ТП-02721,
54.824786,73.061737,ТП-02722,КТП-10 кВ
54.770831,73.349732,ТП-02723,БКТП-630
55.167275,73.537117,ТП-02724,КТП-100
54.976222,73.383922,ТП-02725,КТП-6 кВ
54.755084,73.037664,ТП-02726,КТП-160
54.782974,73.252109,ТП-02727,КТП-100
55.058821,73.002218,ТП-02728,
55.179854,73.296819,ТП-02729,КТП-400
55.202371,73.717481,ТП-02730,КТП-400
54.874741,73.039693,ТП-02731,КТП-250
55.267408,73.314344,ТП-02732,ПС-220/110/10
54.757757,73.270789,ТП-02733,КТП-250
55.38534,73.403548,ТП-02734,Распределительный пункт
54.691914,73.174949,ТП-02735,БКТП-630
54.750786,73.056703,ТП-02736,КТП-10 кВ
55.231563,72.954534,ТП-02737,Трансформаторная подстанция
55.175122,73.05515,ТП-02738,БКТП-630
55.33887,73.437805,ТП-02739,КТП-400
54.720958,73.05921,ТП-02740,КТП-160
55.077114,73.791696,ТП-02741,Распределительный пункт
55.046554,73.530897,ТП-02742,ПС-110/10
54.816005,73.172134,ТП-02743,
55.252453,73.368516,ТП-02744,ПС-110/10
54.637333,73.318064,ТП-02745,КТП-400
54.874572,73.454055,ТП-02746,
55.1093,73.761713,ТП-02747,ТП-35/6
54.785929,73.745807,ТП-02748,ПС-220/110/10
55.356231,72.863032,ТП-02749,Распределительный пункт
54.952904,73.732835,ТП-02750,БКТП-1000
54.777206,73.649062,ТП-02751,ПС-220/110/10
55.227152,73.3632,ТП-02752,
54.798599,73.902364,ТП-02753,КТП-250
55.400437,72.953554,ТП-02754,КТП-400
54.622469,73.066416,ТП-02755,КТП-10 кВ
54.624622,73.175145,ТП-02756,ПС-110/10
54.733707,72.916818,ТП-02757,КТП-100
54.861992,73.813169,ТП-02758,КТП-160
55.311213,73.105656,ТП-02759,Распределительный пункт
54.573203,73.154719,ТП-02760,
55.149129,73.690791,ТП-02761,КТП-160
54.683305,72.97154,ТП-02762,КТП-10 кВ
54.817399,72.982802,ТП-02763,ПС-110/10
55.103213,73.555059,ТП-02764,КТП-6 кВ
55.050096,73.547396,ТП-02765,БКТП-630
55.22538,73.350977,ТП-02766,
55.219582,73.60252,ТП-02767,КТП-6 кВ
55.123533,73.628795,ТП-02768,
54.600215,73.888942,ТП-02769,
54.541815,73.057749,ТП-02770,КТП-6 кВ
54.968881,73.194495,ТП-02771,КТП-100
55.00488,73.764305,ТП-02772,БКТП-1000
55.167661,73.540818,ТП-02773,Распределительный пункт
55.352713,73.060663,ТП-02774,ТП-35/6
55.311073,73.38481,ТП-02775,КТП-6 кВ
54.591775,73.285403,ТП-02776,КТП-400
55.113545,72.982019,ТП-02777,КТП-160
54.629179,72.838247,ТП-02778,БКТП-1000
54.555728,73.548074,ТП-02779,БКТП-1000
54.636494,73.425335,ТП-02780,КТП-6 кВ
54.665558,73.372409,ТП-02781,Трансформаторная подстанция
54.927207,73.226759,ТП-02782,
54.87427,73.840822,ТП-02783,
54.700505,73.01431,ТП-02784,
55.076703,73.39048,ТП-02785,
54.574884,73.093839,ТП-02786,
54.633669,73.804564,ТП-02787,КТП-6 кВ
54.589263,72.931135,ТП-02788,
55.088199,73.607406,ТП-02789,Распределительный пункт
54.727899,73.726476,ТП-02790,ТП-35/6
54.715135,73.6843,ТП-02791,БКТП-1000
55.165268,73.136776,ТП-02792,
54.696571,73.818561,ТП-02793,КТП-160
54.804792,73.817335,ТП-02794,
54.813601,72.8964,ТП-02795,
55.339882,72.976017,ТП-02796,
54.957141,73.18746,ТП-02797,
54.767449,72.904675,ТП-02798,Трансформаторная подстанция
55.064605,73.886496,ТП-02799,ТП-35/6
55.315897,73.339825,ТП-02800,
54.545652,73.568051,ТП-02801,
54.735459,73.373461,ТП-02802,КТП-100
54.614519,73.155062,ТП-02803,ТП-35/6
54.971596,73.205859,ТП-02804,КТП-250
54.967844,73.220718,ТП-02805,
54.847364,73.601173,ТП-02806,КТП-100
55.127543,73.771641,ТП-02807,ТП-35/6
